"customer_id","basket_id"
1127,"B-11291"
1153,"B-11290"
1173,"B-11271"
1337,"B-11255"
1413,"B-11258"
1427,"B-11231"
1628,"B-11276"
1694,"B-11278"
1736,"B-11261"
1805,"B-11283"
1882,"B-11264"
1906,"B-11266"
1928,"B-11235"
1957,"B-11267"
2039,"B-11280"
2073,"B-11286"
2096,"B-11245"
2100,"B-11247"
2107,"B-11239"
2116,"B-11279"
2212,"B-11234"
2245,"B-11282"
2266,"B-11272"
2282,"B-11262"
2344,"B-11237"
2410,"B-11248"
2492,"B-11285"
2571,"B-11292"
2575,"B-11244"
2722,"B-11268"
2723,"B-11256"
2726,"B-11274"
2758,"B-11296"
2868,"B-11249"
2873,"B-11294"
3011,"B-11246"
3028,"B-11242"
3065,"B-11284"
3092,"B-11257"
3214,"B-11289"
3297,"B-11252"
3304,"B-11250"
3337,"B-11241"
3342,"B-11293"
3367,"B-11298"
3372,"B-11236"
3433,"B-11275"
3436,"B-11265"
3623,"B-11295"
1,"B-11316"
125,"B-11324"
268,"B-11300"
309,"B-11315"
423,"B-11343"
438,"B-11306"
480,"B-11346"
551,"B-11335"
655,"B-11351"
756,"B-11353"
810,"B-11355"
850,"B-11349"
942,"B-11317"
978,"B-11314"
1181,"B-11340"
1206,"B-11338"
1214,"B-11302"
1246,"B-11330"
1275,"B-11336"
1429,"B-11311"
1475,"B-11332"
1504,"B-11357"
1556,"B-11327"
1560,"B-11342"
1611,"B-11333"
1684,"B-11310"
1732,"B-11303"
1818,"B-11319"
1963,"B-11334"
1986,"B-11354"
2064,"B-11331"
2102,"B-11347"
2147,"B-11348"
2336,"B-11326"
2368,"B-11328"
2494,"B-11323"
2520,"B-11344"
2526,"B-11313"
2661,"B-11312"
2731,"B-11304"
2765,"B-11341"
2782,"B-11325"
2885,"B-11309"
3153,"B-11350"
3171,"B-11329"
3213,"B-11307"
3236,"B-11358"
3256,"B-11308"
3270,"B-11345"
3304,"B-11322"
3337,"B-11337"
3446,"B-11301"
3460,"B-11356"
3537,"B-11320"
3578,"B-11321"
3589,"B-11352"
3592,"B-11305"
3601,"B-11318"
3623,"B-11339"
49,"B-11363"
319,"B-11366"
402,"B-11360"
967,"B-11359"
1364,"B-11367"
1584,"B-11368"
1930,"B-11365"
2148,"B-11362"
2383,"B-11370"
3013,"B-11361"
3227,"B-11369"
3232,"B-11364"
146,"B-11403"
270,"B-11385"
310,"B-11372"
370,"B-11393"
422,"B-11384"
462,"B-11392"
475,"B-11390"
487,"B-11395"
498,"B-11401"
517,"B-11394"
621,"B-11397"
689,"B-11399"
714,"B-11374"
763,"B-11377"
988,"B-11400"
1099,"B-11379"
1222,"B-11380"
1330,"B-11391"
1466,"B-11398"
1525,"B-11373"
1630,"B-11376"
1748,"B-11381"
1865,"B-11388"
1994,"B-11402"
2093,"B-11371"
2143,"B-11405"
2224,"B-11407"
2295,"B-11404"
2542,"B-11378"
2597,"B-11386"
2858,"B-11406"
2864,"B-11382"
2900,"B-11396"
3086,"B-11375"
3152,"B-11389"
3204,"B-11383"
3452,"B-11387"
42,"B-11422"
143,"B-11428"
183,"B-11425"
275,"B-11424"
531,"B-11446"
546,"B-11450"
606,"B-11432"
620,"B-11437"
711,"B-11434"
777,"B-11427"
821,"B-11429"
867,"B-11417"
1029,"B-11444"
1235,"B-11435"
1268,"B-11421"
1302,"B-11412"
1313,"B-11418"
1314,"B-11451"
1391,"B-11415"
1540,"B-11426"
1626,"B-11449"
1666,"B-11439"
1734,"B-11445"
1785,"B-11431"
1833,"B-11438"
1871,"B-11448"
1892,"B-11440"
1938,"B-11420"
2135,"B-11413"
2285,"B-11411"
2408,"B-11430"
2461,"B-11447"
2475,"B-11408"
2490,"B-11452"
2560,"B-11436"
2635,"B-11453"
2646,"B-11410"
2698,"B-11414"
2868,"B-11409"
2886,"B-11433"
2957,"B-11442"
3071,"B-11441"
3243,"B-11423"
3270,"B-11416"
3324,"B-11443"
3543,"B-11419"
34,"B-11518"
57,"B-11460"
168,"B-11512"
169,"B-11463"
182,"B-11455"
243,"B-11500"
263,"B-11489"
339,"B-11465"
344,"B-11499"
354,"B-11454"
435,"B-11471"
449,"B-11459"
487,"B-11520"
534,"B-11467"
556,"B-11466"
633,"B-11506"
742,"B-11507"
800,"B-11496"
992,"B-11517"
993,"B-11475"
998,"B-11485"
1032,"B-11504"
1034,"B-11480"
1261,"B-11492"
1388,"B-11458"
1569,"B-11486"
1630,"B-11477"
1651,"B-11462"
1686,"B-11502"
1700,"B-11474"
1711,"B-11510"
1904,"B-11488"
1964,"B-11505"
1976,"B-11495"
2057,"B-11461"
2092,"B-11470"
2229,"B-11501"
2394,"B-11476"
2455,"B-11509"
2548,"B-11472"
2562,"B-11456"
2595,"B-11498"
2671,"B-11478"
2673,"B-11497"
2723,"B-11490"
2796,"B-11483"
2820,"B-11513"
2827,"B-11479"
2852,"B-11508"
2916,"B-11487"
2936,"B-11484"
3059,"B-11515"
3128,"B-11468"
3236,"B-11511"
3257,"B-11491"
3309,"B-11493"
3317,"B-11494"
3368,"B-11457"
3422,"B-11503"
3443,"B-11516"
3462,"B-11469"
3498,"B-11481"
3531,"B-11519"
3537,"B-11464"
3552,"B-11514"
3588,"B-11473"
3600,"B-11482"
12,"B-11571"
36,"B-11578"
269,"B-11550"
270,"B-11549"
318,"B-11551"
341,"B-11540"
378,"B-11535"
419,"B-11561"
446,"B-11574"
481,"B-11547"
512,"B-11542"
533,"B-11553"
586,"B-11580"
715,"B-11539"
770,"B-11530"
800,"B-11522"
815,"B-11577"
836,"B-11557"
1116,"B-11526"
1152,"B-11582"
1288,"B-11560"
1379,"B-11546"
1386,"B-11569"
1387,"B-11579"
1434,"B-11528"
1477,"B-11562"
1549,"B-11543"
1602,"B-11567"
1615,"B-11537"
1620,"B-11538"
1702,"B-11529"
1726,"B-11570"
1733,"B-11545"
1747,"B-11556"
1749,"B-11544"
1760,"B-11575"
1763,"B-11583"
1808,"B-11534"
1815,"B-11585"
1910,"B-11564"
1981,"B-11566"
2040,"B-11523"
2318,"B-11532"
2396,"B-11555"
2426,"B-11548"
2593,"B-11576"
2613,"B-11565"
2714,"B-11559"
2757,"B-11581"
2804,"B-11521"
2855,"B-11531"
2869,"B-11552"
2983,"B-11558"
2985,"B-11584"
2987,"B-11541"
2988,"B-11527"
3111,"B-11573"
3132,"B-11533"
3214,"B-11572"
3227,"B-11568"
3264,"B-11524"
3314,"B-11554"
3344,"B-11536"
3352,"B-11525"
3507,"B-11563"
295,"B-11594"
331,"B-11597"
912,"B-11586"
1010,"B-11596"
1112,"B-11592"
1251,"B-11598"
1296,"B-11587"
1686,"B-11589"
1729,"B-11591"
1926,"B-11590"
2947,"B-11588"
3429,"B-11593"
3437,"B-11595"
37,"B-11599"
141,"B-11602"
1686,"B-11600"
2004,"B-11603"
2248,"B-11601"
2643,"B-11604"
27,"B-11626"
267,"B-11607"
352,"B-11616"
430,"B-11613"
657,"B-11622"
691,"B-11621"
853,"B-11608"
916,"B-11614"
917,"B-11620"
984,"B-11619"
1108,"B-11609"
1287,"B-11606"
1541,"B-11612"
1679,"B-11615"
1906,"B-11605"
2416,"B-11624"
2491,"B-11617"
2944,"B-11623"
3001,"B-11611"
3098,"B-11618"
3283,"B-11610"
3396,"B-11625"
61,"B-11638"
157,"B-11635"
500,"B-11637"
507,"B-11642"
538,"B-11627"
623,"B-11641"
682,"B-11639"
997,"B-11643"
1351,"B-11636"
1438,"B-11640"
1782,"B-11646"
1829,"B-11647"
1930,"B-11628"
2451,"B-11633"
2654,"B-11645"
2657,"B-11630"
3146,"B-11629"
3182,"B-11648"
3275,"B-11631"
3482,"B-11644"
3525,"B-11632"
3551,"B-11634"
12,"B-11675"
53,"B-11671"
93,"B-11684"
152,"B-11652"
205,"B-11683"
241,"B-11665"
319,"B-11653"
393,"B-11685"
450,"B-11663"
476,"B-11670"
637,"B-11679"
638,"B-11656"
932,"B-11657"
1105,"B-11672"
1215,"B-11666"
1316,"B-11681"
1646,"B-11658"
1681,"B-11664"
1757,"B-11677"
2224,"B-11680"
2303,"B-11649"
2310,"B-11654"
2319,"B-11669"
2403,"B-11661"
2406,"B-11655"
2407,"B-11662"
2559,"B-11673"
2580,"B-11660"
2697,"B-11668"
2762,"B-11651"
2939,"B-11678"
2994,"B-11676"
3338,"B-11650"
3379,"B-11674"
3511,"B-11667"
3531,"B-11659"
3576,"B-11682"
12,"B-11709"
24,"B-11698"
26,"B-11725"
40,"B-11717"
66,"B-11695"
93,"B-11741"
108,"B-11743"
214,"B-11735"
419,"B-11693"
433,"B-11724"
467,"B-11689"
595,"B-11691"
638,"B-11731"
672,"B-11732"
682,"B-11687"
721,"B-11700"
754,"B-11710"
891,"B-11702"
919,"B-11720"
979,"B-11714"
1008,"B-11745"
1019,"B-11694"
1066,"B-11708"
1073,"B-11692"
1138,"B-11738"
1167,"B-11712"
1236,"B-11713"
1362,"B-11716"
1423,"B-11686"
1463,"B-11733"
1511,"B-11719"
1520,"B-11721"
1587,"B-11706"
1758,"B-11707"
1815,"B-11729"
1909,"B-11737"
1925,"B-11728"
2049,"B-11723"
2105,"B-11744"
2172,"B-11726"
2249,"B-11697"
2421,"B-11739"
2571,"B-11736"
2701,"B-11734"
2766,"B-11705"
2779,"B-11701"
2838,"B-11740"
2841,"B-11727"
2917,"B-11704"
2944,"B-11730"
3111,"B-11703"
3118,"B-11715"
3246,"B-11711"
3260,"B-11699"
3386,"B-11688"
3402,"B-11742"
3412,"B-11722"
3427,"B-11690"
3485,"B-11696"
3522,"B-11718"
173,"B-11763"
198,"B-11770"
298,"B-11774"
437,"B-11767"
511,"B-11783"
520,"B-11789"
546,"B-11758"
555,"B-11769"
685,"B-11756"
729,"B-11746"
786,"B-11760"
861,"B-11747"
942,"B-11777"
979,"B-11765"
1004,"B-11781"
1050,"B-11764"
1180,"B-11788"
1194,"B-11779"
1224,"B-11753"
1352,"B-11754"
1465,"B-11790"
1528,"B-11792"
1574,"B-11761"
1601,"B-11748"
1701,"B-11787"
1719,"B-11771"
1764,"B-11749"
1807,"B-11780"
2139,"B-11755"
2191,"B-11784"
2357,"B-11791"
2367,"B-11757"
2408,"B-11786"
2457,"B-11776"
2555,"B-11759"
2560,"B-11768"
2590,"B-11775"
2653,"B-11778"
2692,"B-11752"
2838,"B-11772"
2880,"B-11773"
3065,"B-11766"
3338,"B-11782"
3506,"B-11750"
3512,"B-11762"
3591,"B-11751"
3603,"B-11785"
451,"B-11798"
782,"B-11799"
833,"B-11795"
1243,"B-11800"
1771,"B-11794"
2254,"B-11793"
3118,"B-11797"
3524,"B-11796"
73,"B-11801"
90,"B-11831"
264,"B-11833"
568,"B-11827"
648,"B-11826"
673,"B-11802"
689,"B-11810"
744,"B-11803"
961,"B-11824"
1009,"B-11805"
1021,"B-11807"
1069,"B-11822"
1119,"B-11808"
1171,"B-11823"
1256,"B-11835"
1340,"B-11818"
1420,"B-11804"
1537,"B-11837"
1665,"B-11815"
1813,"B-11834"
1903,"B-11838"
2213,"B-11809"
2266,"B-11820"
2404,"B-11813"
2405,"B-11812"
2857,"B-11817"
3033,"B-11828"
3066,"B-11825"
3095,"B-11836"
3169,"B-11806"
3192,"B-11821"
3281,"B-11819"
3299,"B-11830"
3310,"B-11814"
3439,"B-11832"
3473,"B-11829"
3546,"B-11811"
3575,"B-11816"
12,"B-11873"
17,"B-11859"
77,"B-11856"
111,"B-11855"
137,"B-11869"
163,"B-11875"
218,"B-11887"
282,"B-11848"
290,"B-11906"
429,"B-11911"
448,"B-11853"
543,"B-11882"
602,"B-11899"
618,"B-11874"
625,"B-11878"
738,"B-11858"
828,"B-11872"
979,"B-11870"
992,"B-11914"
1023,"B-11846"
1115,"B-11851"
1204,"B-11900"
1213,"B-11912"
1359,"B-11907"
1439,"B-11893"
1488,"B-11880"
1529,"B-11884"
1552,"B-11883"
1559,"B-11839"
1572,"B-11891"
1582,"B-11890"
1586,"B-11864"
1600,"B-11886"
1618,"B-11901"
1713,"B-11849"
1724,"B-11897"
1728,"B-11896"
1749,"B-11863"
1780,"B-11876"
1804,"B-11862"
1816,"B-11841"
1826,"B-11915"
1845,"B-11879"
1847,"B-11885"
1930,"B-11881"
1947,"B-11844"
1991,"B-11892"
2103,"B-11908"
2126,"B-11847"
2137,"B-11905"
2232,"B-11913"
2312,"B-11909"
2325,"B-11877"
2332,"B-11871"
2374,"B-11894"
2388,"B-11867"
2414,"B-11910"
2440,"B-11857"
2539,"B-11888"
2664,"B-11889"
2733,"B-11843"
2904,"B-11898"
2941,"B-11860"
2982,"B-11868"
3004,"B-11895"
3007,"B-11903"
3058,"B-11904"
3104,"B-11902"
3254,"B-11865"
3299,"B-11840"
3312,"B-11861"
3417,"B-11866"
3501,"B-11854"
3580,"B-11842"
3586,"B-11845"
3604,"B-11852"
3619,"B-11850"
27,"B-11988"
64,"B-11919"
176,"B-11994"
195,"B-11921"
201,"B-11952"
205,"B-11961"
209,"B-11963"
224,"B-11920"
232,"B-11978"
236,"B-11985"
362,"B-11960"
365,"B-11931"
421,"B-11989"
433,"B-11947"
447,"B-11992"
469,"B-11945"
573,"B-11979"
649,"B-11959"
811,"B-11938"
812,"B-11984"
851,"B-11966"
897,"B-11916"
930,"B-11935"
1021,"B-11958"
1032,"B-11990"
1038,"B-11941"
1134,"B-11995"
1247,"B-11944"
1435,"B-11922"
1515,"B-11918"
1596,"B-11993"
1619,"B-11930"
1621,"B-11943"
1623,"B-11939"
1635,"B-11975"
1757,"B-11973"
1763,"B-11965"
1770,"B-11982"
1971,"B-11976"
1978,"B-11964"
2007,"B-11948"
2008,"B-11933"
2013,"B-11934"
2035,"B-11970"
2063,"B-11953"
2143,"B-11927"
2175,"B-11981"
2253,"B-11983"
2341,"B-11986"
2357,"B-11991"
2504,"B-11949"
2542,"B-11925"
2574,"B-11967"
2595,"B-11951"
2631,"B-11932"
2736,"B-11977"
2762,"B-11955"
2771,"B-11940"
2784,"B-11942"
2785,"B-11924"
2807,"B-11917"
2854,"B-11954"
2883,"B-11946"
2913,"B-11928"
2940,"B-11937"
3074,"B-11980"
3085,"B-11926"
3105,"B-11971"
3185,"B-11987"
3194,"B-11969"
3224,"B-11936"
3354,"B-11950"
3415,"B-11957"
3453,"B-11962"
3510,"B-11956"
3515,"B-11968"
3528,"B-11923"
3541,"B-11972"
3569,"B-11974"
3612,"B-11929"
284,"B-12008"
677,"B-12007"
736,"B-11999"
924,"B-12011"
1109,"B-12013"
1331,"B-12009"
1336,"B-12006"
1447,"B-12000"
1566,"B-12004"
1583,"B-12010"
1717,"B-12002"
2529,"B-12005"
2605,"B-11997"
2724,"B-12003"
2857,"B-11998"
3270,"B-12012"
3414,"B-12001"
3438,"B-11996"
3445,"B-12014"
7,"B-12038"
177,"B-12024"
382,"B-12016"
390,"B-12033"
475,"B-12032"
553,"B-12034"
677,"B-12020"
861,"B-12021"
908,"B-12015"
1219,"B-12044"
1347,"B-12027"
1352,"B-12036"
1662,"B-12017"
1925,"B-12035"
2152,"B-12018"
2187,"B-12043"
2438,"B-12042"
2473,"B-12031"
2626,"B-12030"
2665,"B-12022"
2769,"B-12039"
2832,"B-12041"
2844,"B-12019"
2884,"B-12023"
2932,"B-12026"
3081,"B-12040"
3176,"B-12028"
3289,"B-12037"
3311,"B-12029"
3404,"B-12025"
65,"B-12082"
106,"B-12052"
139,"B-12074"
192,"B-12077"
198,"B-12115"
247,"B-12057"
341,"B-12116"
396,"B-12096"
411,"B-12090"
444,"B-12101"
449,"B-12063"
471,"B-12123"
521,"B-12060"
583,"B-12056"
629,"B-12094"
672,"B-12072"
695,"B-12114"
755,"B-12073"
835,"B-12087"
858,"B-12080"
878,"B-12070"
912,"B-12086"
956,"B-12045"
980,"B-12065"
989,"B-12047"
1028,"B-12089"
1088,"B-12108"
1097,"B-12118"
1108,"B-12105"
1123,"B-12067"
1125,"B-12075"
1166,"B-12097"
1270,"B-12049"
1318,"B-12121"
1331,"B-12126"
1351,"B-12076"
1355,"B-12109"
1365,"B-12069"
1436,"B-12092"
1461,"B-12071"
1466,"B-12093"
1521,"B-12083"
1524,"B-12091"
1701,"B-12107"
1708,"B-12103"
1723,"B-12098"
1819,"B-12051"
1914,"B-12050"
1959,"B-12122"
1987,"B-12054"
2021,"B-12066"
2039,"B-12113"
2098,"B-12055"
2133,"B-12058"
2166,"B-12111"
2195,"B-12068"
2206,"B-12081"
2208,"B-12110"
2231,"B-12117"
2338,"B-12046"
2360,"B-12104"
2465,"B-12120"
2555,"B-12099"
2562,"B-12125"
2599,"B-12048"
2727,"B-12062"
2743,"B-12084"
2778,"B-12119"
2779,"B-12078"
2895,"B-12053"
2896,"B-12106"
2971,"B-12079"
3031,"B-12100"
3129,"B-12124"
3170,"B-12061"
3236,"B-12064"
3268,"B-12088"
3317,"B-12112"
3374,"B-12095"
3425,"B-12102"
3448,"B-12085"
3588,"B-12059"
19,"B-12129"
115,"B-12153"
377,"B-12144"
405,"B-12152"
656,"B-12155"
982,"B-12148"
1046,"B-12133"
1154,"B-12139"
1342,"B-12130"
1416,"B-12146"
1515,"B-12131"
1600,"B-12137"
1750,"B-12147"
1827,"B-12128"
1868,"B-12142"
1888,"B-12140"
1985,"B-12154"
2123,"B-12145"
2454,"B-12127"
2534,"B-12135"
2572,"B-12132"
2598,"B-12141"
2653,"B-12136"
2718,"B-12134"
2835,"B-12151"
2948,"B-12138"
3193,"B-12143"
3614,"B-12150"
3615,"B-12149"
3616,"B-12156"
596,"B-12168"
779,"B-12172"
1069,"B-12175"
1122,"B-12173"
1338,"B-12166"
1398,"B-12164"
1796,"B-12160"
1958,"B-12163"
2179,"B-12162"
2598,"B-12161"
2686,"B-12169"
2719,"B-12176"
2722,"B-12171"
2886,"B-12158"
2947,"B-12167"
3026,"B-12165"
3233,"B-12170"
3274,"B-12157"
3398,"B-12174"
3438,"B-12159"
57,"B-12218"
107,"B-12220"
145,"B-12203"
162,"B-12226"
192,"B-12186"
237,"B-12185"
282,"B-12178"
360,"B-12209"
425,"B-12184"
512,"B-12187"
544,"B-12189"
558,"B-12222"
570,"B-12207"
610,"B-12217"
611,"B-12223"
667,"B-12182"
715,"B-12192"
910,"B-12181"
1063,"B-12198"
1122,"B-12197"
1161,"B-12179"
1478,"B-12215"
1575,"B-12224"
1615,"B-12216"
1629,"B-12193"
1783,"B-12211"
1943,"B-12200"
1962,"B-12219"
2144,"B-12201"
2155,"B-12213"
2159,"B-12188"
2173,"B-12183"
2230,"B-12195"
2405,"B-12221"
2547,"B-12199"
2621,"B-12214"
2654,"B-12191"
2757,"B-12210"
2769,"B-12194"
2819,"B-12206"
2858,"B-12190"
2873,"B-12225"
2916,"B-12202"
3240,"B-12204"
3267,"B-12196"
3285,"B-12212"
3302,"B-12205"
3470,"B-12180"
3472,"B-12208"
3597,"B-12177"
72,"B-12234"
238,"B-12242"
771,"B-12230"
1192,"B-12238"
1381,"B-12235"
1453,"B-12228"
1531,"B-12243"
1538,"B-12229"
2357,"B-12236"
2414,"B-12232"
2537,"B-12239"
2542,"B-12237"
2547,"B-12244"
2559,"B-12240"
2965,"B-12227"
3095,"B-12241"
3157,"B-12233"
3382,"B-12231"
18,"B-12342"
41,"B-12255"
201,"B-12329"
220,"B-12283"
292,"B-12327"
320,"B-12288"
347,"B-12267"
402,"B-12339"
403,"B-12348"
406,"B-12324"
414,"B-12258"
492,"B-12309"
516,"B-12312"
536,"B-12289"
571,"B-12345"
669,"B-12316"
673,"B-12246"
714,"B-12286"
743,"B-12315"
753,"B-12307"
783,"B-12268"
827,"B-12332"
847,"B-12343"
871,"B-12296"
876,"B-12294"
884,"B-12319"
976,"B-12322"
1000,"B-12292"
1006,"B-12261"
1033,"B-12299"
1037,"B-12346"
1082,"B-12328"
1096,"B-12295"
1188,"B-12302"
1260,"B-12277"
1262,"B-12337"
1392,"B-12355"
1397,"B-12263"
1412,"B-12253"
1427,"B-12308"
1463,"B-12310"
1533,"B-12331"
1572,"B-12338"
1610,"B-12260"
1644,"B-12344"
1648,"B-12290"
1693,"B-12305"
1701,"B-12272"
1775,"B-12354"
1785,"B-12335"
1823,"B-12351"
1848,"B-12285"
1888,"B-12281"
1905,"B-12251"
2006,"B-12269"
2060,"B-12248"
2096,"B-12280"
2113,"B-12321"
2131,"B-12318"
2141,"B-12259"
2154,"B-12265"
2175,"B-12336"
2208,"B-12325"
2268,"B-12334"
2304,"B-12257"
2343,"B-12349"
2377,"B-12256"
2379,"B-12340"
2393,"B-12275"
2400,"B-12279"
2448,"B-12306"
2474,"B-12249"
2480,"B-12320"
2588,"B-12245"
2590,"B-12282"
2615,"B-12270"
2620,"B-12301"
2629,"B-12271"
2647,"B-12350"
2667,"B-12326"
2676,"B-12353"
2686,"B-12314"
2687,"B-12250"
2704,"B-12352"
2757,"B-12347"
2766,"B-12311"
2774,"B-12287"
2778,"B-12273"
2788,"B-12284"
2810,"B-12252"
2852,"B-12330"
2875,"B-12291"
2982,"B-12303"
3114,"B-12254"
3122,"B-12274"
3145,"B-12266"
3166,"B-12264"
3190,"B-12262"
3196,"B-12278"
3214,"B-12297"
3243,"B-12313"
3285,"B-12323"
3360,"B-12247"
3379,"B-12293"
3411,"B-12298"
3440,"B-12304"
3453,"B-12300"
3471,"B-12317"
3535,"B-12333"
3541,"B-12276"
3570,"B-12341"
72,"B-12381"
162,"B-12412"
330,"B-12384"
346,"B-12415"
721,"B-12359"
760,"B-12414"
879,"B-12419"
909,"B-12387"
983,"B-12376"
1060,"B-12385"
1157,"B-12397"
1162,"B-12395"
1172,"B-12374"
1222,"B-12365"
1260,"B-12358"
1273,"B-12411"
1354,"B-12394"
1464,"B-12362"
1505,"B-12391"
1606,"B-12369"
1608,"B-12403"
1648,"B-12375"
1667,"B-12356"
1691,"B-12370"
1741,"B-12398"
1764,"B-12366"
1865,"B-12407"
1887,"B-12367"
1936,"B-12410"
1969,"B-12360"
1974,"B-12417"
2001,"B-12378"
2015,"B-12368"
2046,"B-12379"
2055,"B-12405"
2180,"B-12361"
2239,"B-12364"
2256,"B-12382"
2269,"B-12408"
2328,"B-12388"
2356,"B-12393"
2556,"B-12372"
2613,"B-12363"
2698,"B-12399"
2719,"B-12383"
2729,"B-12396"
2869,"B-12404"
3020,"B-12386"
3039,"B-12401"
3060,"B-12409"
3151,"B-12377"
3206,"B-12357"
3215,"B-12413"
3217,"B-12392"
3265,"B-12390"
3283,"B-12402"
3347,"B-12380"
3443,"B-12371"
3467,"B-12400"
3484,"B-12389"
3492,"B-12373"
3537,"B-12416"
3549,"B-12418"
3563,"B-12406"
163,"B-12421"
185,"B-12420"
259,"B-12438"
274,"B-12428"
529,"B-12439"
1000,"B-12422"
1059,"B-12426"
1078,"B-12437"
1319,"B-12425"
1881,"B-12434"
1988,"B-12433"
1991,"B-12423"
2022,"B-12436"
2071,"B-12432"
2237,"B-12431"
2526,"B-12430"
2875,"B-12427"
2926,"B-12424"
3150,"B-12429"
3383,"B-12435"
260,"B-12452"
311,"B-12451"
393,"B-12444"
414,"B-12450"
640,"B-12468"
668,"B-12466"
990,"B-12443"
1040,"B-12445"
1107,"B-12458"
1245,"B-12448"
1277,"B-12457"
1299,"B-12440"
1513,"B-12461"
1535,"B-12453"
1713,"B-12459"
1945,"B-12467"
2043,"B-12442"
2226,"B-12446"
2315,"B-12464"
2327,"B-12449"
2379,"B-12455"
2574,"B-12454"
2722,"B-12463"
2877,"B-12462"
2974,"B-12460"
3444,"B-12456"
3445,"B-12465"
3501,"B-12447"
3576,"B-12441"
253,"B-12470"
517,"B-12477"
591,"B-12476"
665,"B-12481"
729,"B-12471"
855,"B-12475"
1333,"B-12480"
1709,"B-12486"
2249,"B-12479"
2298,"B-12469"
2530,"B-12472"
2635,"B-12483"
2768,"B-12478"
2985,"B-12473"
3051,"B-12482"
3055,"B-12484"
3299,"B-12485"
3326,"B-12487"
3499,"B-12474"
42,"B-12489"
55,"B-12493"
155,"B-12492"
163,"B-12496"
257,"B-12497"
538,"B-12490"
778,"B-12491"
806,"B-12500"
853,"B-12501"
1174,"B-12495"
1238,"B-12499"
1293,"B-12498"
2488,"B-12494"
2919,"B-12488"
2953,"B-12502"
79,"B-12508"
182,"B-12523"
210,"B-12520"
298,"B-12514"
455,"B-12528"
561,"B-12518"
809,"B-12517"
1033,"B-12524"
1110,"B-12527"
1154,"B-12519"
1256,"B-12512"
1496,"B-12503"
1528,"B-12526"
1815,"B-12504"
1976,"B-12529"
2049,"B-12511"
2113,"B-12525"
2380,"B-12513"
2409,"B-12506"
2577,"B-12521"
2619,"B-12516"
3021,"B-12507"
3097,"B-12522"
3288,"B-12509"
3289,"B-12510"
3397,"B-12505"
3494,"B-12515"
295,"B-12532"
417,"B-12537"
484,"B-12534"
598,"B-12538"
1044,"B-12535"
3175,"B-12536"
3305,"B-12533"
3478,"B-12530"
3626,"B-12531"
9,"B-12579"
47,"B-12646"
67,"B-12649"
70,"B-12613"
79,"B-12593"
109,"B-12608"
123,"B-12629"
145,"B-12617"
162,"B-12583"
167,"B-12578"
174,"B-12620"
185,"B-12671"
193,"B-12576"
204,"B-12575"
322,"B-12539"
376,"B-12640"
401,"B-12543"
405,"B-12572"
514,"B-12669"
515,"B-12547"
517,"B-12584"
519,"B-12638"
527,"B-12663"
547,"B-12631"
580,"B-12657"
648,"B-12616"
678,"B-12594"
690,"B-12623"
728,"B-12557"
754,"B-12662"
771,"B-12549"
785,"B-12625"
879,"B-12569"
884,"B-12626"
894,"B-12607"
911,"B-12550"
947,"B-12660"
979,"B-12566"
1024,"B-12555"
1039,"B-12653"
1063,"B-12602"
1103,"B-12546"
1111,"B-12645"
1133,"B-12552"
1185,"B-12581"
1188,"B-12644"
1191,"B-12573"
1209,"B-12563"
1258,"B-12659"
1275,"B-12548"
1292,"B-12619"
1303,"B-12661"
1350,"B-12540"
1377,"B-12611"
1381,"B-12558"
1392,"B-12580"
1421,"B-12643"
1426,"B-12673"
1434,"B-12562"
1462,"B-12624"
1540,"B-12668"
1550,"B-12565"
1599,"B-12567"
1643,"B-12589"
1647,"B-12599"
1654,"B-12561"
1683,"B-12656"
1693,"B-12541"
1703,"B-12615"
1732,"B-12544"
1734,"B-12582"
1736,"B-12670"
1741,"B-12655"
1747,"B-12585"
1777,"B-12610"
1790,"B-12633"
1862,"B-12635"
1889,"B-12559"
1894,"B-12621"
1901,"B-12571"
1924,"B-12652"
1937,"B-12586"
1955,"B-12674"
1962,"B-12614"
2029,"B-12590"
2035,"B-12636"
2052,"B-12609"
2076,"B-12560"
2094,"B-12574"
2107,"B-12630"
2147,"B-12553"
2224,"B-12664"
2228,"B-12587"
2253,"B-12641"
2289,"B-12597"
2291,"B-12665"
2321,"B-12606"
2334,"B-12601"
2360,"B-12551"
2403,"B-12598"
2407,"B-12628"
2443,"B-12554"
2454,"B-12556"
2459,"B-12568"
2546,"B-12658"
2604,"B-12654"
2626,"B-12642"
2724,"B-12591"
2731,"B-12639"
2741,"B-12651"
2747,"B-12592"
2774,"B-12588"
2815,"B-12542"
2866,"B-12570"
2869,"B-12648"
3010,"B-12604"
3034,"B-12595"
3049,"B-12632"
3098,"B-12605"
3125,"B-12564"
3244,"B-12603"
3258,"B-12647"
3267,"B-12667"
3337,"B-12637"
3402,"B-12612"
3405,"B-12666"
3411,"B-12650"
3431,"B-12634"
3487,"B-12600"
3501,"B-12618"
3546,"B-12627"
3561,"B-12622"
3589,"B-12545"
3606,"B-12596"
3609,"B-12577"
3622,"B-12672"
72,"B-12692"
285,"B-12705"
484,"B-12715"
539,"B-12679"
568,"B-12707"
679,"B-12714"
720,"B-12723"
813,"B-12731"
849,"B-12730"
995,"B-12681"
1000,"B-12700"
1014,"B-12678"
1019,"B-12706"
1132,"B-12717"
